,TRIP_ID,BLOCK_ID_GTFS,BLOCK_ID_USER,DAY,ROUTE_TYPE,ROUTE_ID,SERVICE_ID,SHAPE_ID,START_TIME,END_TIME,ST,ET,INITIAL_LAT,INITIAL_LONG,FINAL_LAT,FINAL_LONG,TRIP_NAME,TRIP_DISTANCE,TRIP_ALTITUDE,TRIP_ASCENDING,TRIP_DESCENDING,TRIP_PEAKS,TRIP_TYPE,TRIP_INDEX
1718,451020,13,13,FRIDAY,Bus,3,2,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1719,451020,13,13,MONDAY,Bus,3,2,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1720,451020,13,13,THURSDAY,Bus,3,2,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1721,451020,13,13,TUESDAY,Bus,3,2,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1722,451020,13,13,WEDNESDAY,Bus,3,2,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1723,451080,13,13,FRIDAY,Bus,3,5,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1724,451090,13,13,MONDAY,Bus,3,4,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1725,451090,13,13,THURSDAY,Bus,3,4,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1726,451090,13,13,WEDNESDAY,Bus,3,4,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1727,451100,13,13,TUESDAY,Bus,3,1,shp-3-54,16:22,17:13,58920,61980,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,12
1728,452070,22,22,SATURDAY,Bus,2,6,shp-2-54,21:15,21:38,76500,77880,33.788719,-118.297449,33.881851,-118.29122,Kaiser Hospital >> Vermont Ave & Gardena Blvd,7.25311,15.4706,23.4986,-28.1896,11,STANDARD,11
1729,452070,22,22,THURSDAY,Bus,2,6,shp-2-54,21:15,21:38,76500,77880,33.788719,-118.297449,33.881851,-118.29122,Kaiser Hospital >> Vermont Ave & Gardena Blvd,7.25311,15.4706,23.4986,-28.1896,11,STANDARD,11
1730,453010,45,45,SUNDAY,Bus,5,3,shp-5-52,15:05,15:53,54300,57180,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1731,454020,23,23,FRIDAY,Bus,3,2,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1732,454020,23,23,MONDAY,Bus,3,2,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1733,454020,23,23,THURSDAY,Bus,3,2,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1734,454020,23,23,TUESDAY,Bus,3,2,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1735,454020,23,23,WEDNESDAY,Bus,3,2,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1736,454080,23,23,FRIDAY,Bus,3,5,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1737,454090,23,23,MONDAY,Bus,3,4,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1738,454090,23,23,THURSDAY,Bus,3,4,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1739,454090,23,23,WEDNESDAY,Bus,3,4,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1740,454100,23,23,TUESDAY,Bus,3,1,shp-3-02,18:15,19:01,65700,68460,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,14
1741,455010,43,43,SUNDAY,Bus,3,3,shp-3-02,13:00,13:47,46800,49620,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1742,456010,62,62,SUNDAY,Bus,2,3,shp-2-06,10:30,12:00,37800,43200,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,4
1743,458070,21X,21X,SATURDAY,Bus,1X,6,shp-1X-01,15:54,16:30,57240,59400,33.894518,-118.369928,33.928693,-118.281866,Redondo Beach Station > Harbor Fwy Station,10.083,20.0796,56.2288,-26.3772,15,STANDARD,11
1744,458070,21X,21X,THURSDAY,Bus,1X,6,shp-1X-01,15:54,16:30,57240,59400,33.894518,-118.369928,33.928693,-118.281866,Redondo Beach Station > Harbor Fwy Station,10.083,20.0796,56.2288,-26.3772,15,STANDARD,11
1745,459070,45,45,SATURDAY,Bus,5,6,shp-5-01,10:00,10:52,36000,39120,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1746,459070,45,45,THURSDAY,Bus,5,6,shp-5-01,10:00,10:52,36000,39120,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1747,460070,21X,21X,SATURDAY,Bus,1X,6,shp-1X-51,16:37,17:09,59820,61740,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1748,460070,21X,21X,THURSDAY,Bus,1X,6,shp-1X-51,16:37,17:09,59820,61740,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1749,46020,35,35,FRIDAY,Bus,5,2,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1750,46020,35,35,MONDAY,Bus,5,2,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1751,46020,35,35,THURSDAY,Bus,5,2,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1752,46020,35,35,TUESDAY,Bus,5,2,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1753,46020,35,35,WEDNESDAY,Bus,5,2,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1754,46080,35,35,FRIDAY,Bus,5,5,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1755,46090,35,35,MONDAY,Bus,5,4,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1756,46090,35,35,THURSDAY,Bus,5,4,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1757,46090,35,35,WEDNESDAY,Bus,5,4,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1758,46100,35,35,TUESDAY,Bus,5,1,shp-5-52,16:30,17:18,59400,62280,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,11
1759,461010,42,42,SUNDAY,Bus,2,3,shp-2-06,07:30,08:59,27000,32340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,3
1760,462020,45,45,FRIDAY,Bus,5,2,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1761,462020,45,45,MONDAY,Bus,5,2,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1762,462020,45,45,THURSDAY,Bus,5,2,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1763,462020,45,45,TUESDAY,Bus,5,2,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1764,462020,45,45,WEDNESDAY,Bus,5,2,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1765,462080,45,45,FRIDAY,Bus,5,5,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1766,462090,45,45,MONDAY,Bus,5,4,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1767,462090,45,45,THURSDAY,Bus,5,4,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1768,462090,45,45,WEDNESDAY,Bus,5,4,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1769,462100,45,45,TUESDAY,Bus,5,1,shp-5-01,20:05,20:56,72300,75360,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1770,463020,22,22,FRIDAY,Bus,2,2,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1771,463020,22,22,MONDAY,Bus,2,2,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1772,463020,22,22,THURSDAY,Bus,2,2,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1773,463020,22,22,TUESDAY,Bus,2,2,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1774,463020,22,22,WEDNESDAY,Bus,2,2,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1775,463080,22,22,FRIDAY,Bus,2,5,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1776,463090,22,22,MONDAY,Bus,2,4,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1777,463090,22,22,THURSDAY,Bus,2,4,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1778,463090,22,22,WEDNESDAY,Bus,2,4,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1779,463100,22,22,TUESDAY,Bus,2,1,shp-2-06,16:00,17:42,57600,63720,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,7
1780,464020,25,25,FRIDAY,Bus,5,2,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1781,464020,25,25,MONDAY,Bus,5,2,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1782,464020,25,25,THURSDAY,Bus,5,2,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1783,464020,25,25,TUESDAY,Bus,5,2,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1784,464020,25,25,WEDNESDAY,Bus,5,2,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1785,464080,25,25,FRIDAY,Bus,5,5,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1786,464090,25,25,MONDAY,Bus,5,4,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1787,464090,25,25,THURSDAY,Bus,5,4,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1788,464090,25,25,WEDNESDAY,Bus,5,4,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1789,464100,25,25,TUESDAY,Bus,5,1,shp-5-52,14:00,14:50,50400,53400,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,9
1790,465020,112,112,FRIDAY,Bus,2,2,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1791,465020,112,112,MONDAY,Bus,2,2,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1792,465020,112,112,THURSDAY,Bus,2,2,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1793,465020,112,112,TUESDAY,Bus,2,2,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1794,465020,112,112,WEDNESDAY,Bus,2,2,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1795,465080,112,112,FRIDAY,Bus,2,5,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1796,465090,112,112,MONDAY,Bus,2,4,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1797,465090,112,112,THURSDAY,Bus,2,4,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1798,465090,112,112,WEDNESDAY,Bus,2,4,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1799,465100,112,112,TUESDAY,Bus,2,1,shp-2-60,19:30,21:05,70200,75900,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,7
1800,466020,15,15,FRIDAY,Bus,5,2,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1801,466020,15,15,MONDAY,Bus,5,2,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1802,466020,15,15,THURSDAY,Bus,5,2,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1803,466020,15,15,TUESDAY,Bus,5,2,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1804,466020,15,15,WEDNESDAY,Bus,5,2,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1805,466080,15,15,FRIDAY,Bus,5,5,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1806,466090,15,15,MONDAY,Bus,5,4,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1807,466090,15,15,THURSDAY,Bus,5,4,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1808,466090,15,15,WEDNESDAY,Bus,5,4,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1809,466100,15,15,TUESDAY,Bus,5,1,shp-5-01,12:35,13:27,45300,48420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,8
1810,467010,33,33,SUNDAY,Bus,3,3,shp-3-02,12:00,12:47,43200,46020,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,7
1811,468020,45,45,FRIDAY,Bus,5,2,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1812,468020,45,45,MONDAY,Bus,5,2,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1813,468020,45,45,THURSDAY,Bus,5,2,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1814,468020,45,45,TUESDAY,Bus,5,2,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1815,468020,45,45,WEDNESDAY,Bus,5,2,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1816,468080,45,45,FRIDAY,Bus,5,5,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1817,468090,45,45,MONDAY,Bus,5,4,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1818,468090,45,45,THURSDAY,Bus,5,4,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1819,468090,45,45,WEDNESDAY,Bus,5,4,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1820,468100,45,45,TUESDAY,Bus,5,1,shp-5-01,10:07,10:57,36420,39420,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,4
1821,469020,33,33,FRIDAY,Bus,3,2,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1822,469020,33,33,MONDAY,Bus,3,2,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1823,469020,33,33,THURSDAY,Bus,3,2,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1824,469020,33,33,TUESDAY,Bus,3,2,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1825,469020,33,33,WEDNESDAY,Bus,3,2,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1826,469080,33,33,FRIDAY,Bus,3,5,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1827,469090,33,33,MONDAY,Bus,3,4,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1828,469090,33,33,THURSDAY,Bus,3,4,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1829,469090,33,33,WEDNESDAY,Bus,3,4,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1830,469100,33,33,TUESDAY,Bus,3,1,shp-3-01,06:09,06:38,22140,23880,33.888523,-118.308743,33.898112,-118.223258,Redondo Beach & Western Ave >> MLK Transit Center,8.00979,15.1799,21.479,-16.9419,8,STANDARD,1
1831,470020,92,92,FRIDAY,Bus,2,2,shp-2-52,20:30,20:58,73800,75480,33.788719,-118.297449,33.901646,-118.291531,Kaiser Hospital >> Vermont Ave & Rosecrans Ave,8.61919,15.4706,28.4972,-27.3666,13,STANDARD,8
